word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,'char_freq_;','char_freq_(','char_freq_[','char_freq_!','char_freq_$','char_freq_#',capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.5,3.00,6.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.41,0.00,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.158,0.00,0.00,0.00,0.00,1969.00,13.00,130.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,4.27,3.41,2.56,0.85,0.85,0.85,0.85,0.85,0.00,0.85,0.85,0.85,0.85,0.00,0.85,0.85,0.00,0.00,0.85,0.00,0.85,0.00,0.00,0.00,0.00,0.278,0.139,0.00,0.00,0.00,2138.00,12.00,77.00,0
0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,1.34,0.67,1.34,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.00,0.00,0.117,0.117,0.00,0.00,0.00,0.00,1222.00,5.00,33.00,0
0.00,0.25,0.00,0.00,0.00,0.25,0.00,0.5,0.00,0.00,0.00,1.01,0.00,0.00,0.25,0.00,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.5,0.25,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.073,0.00,0.00,0.00,0.00,1545.00,7.00,136.00,0
0.00,0.00,1.33,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,4.00,1.33,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.865,0.00,0.216,0.00,0.00,0.00,1647.00,12.00,28.00,0
0.00,0.04,0.23,0.00,0.09,0.00,0.00,0.04,0.04,0.04,0.04,0.74,0.00,0.00,0.00,0.13,0.04,0.04,0.93,0.00,0.65,0.00,0.00,0.00,1.49,0.32,0.00,0.23,0.00,0.18,0.18,0.00,0.00,0.00,0.23,0.00,0.32,0.00,0.04,0.04,0.00,0.18,0.00,0.13,0.00,0.00,0.00,0.04,0.027,0.184,0.00,0.047,0.061,0.00,1686.00,20.00,1184.00,0
0.00,0.00,3.22,0.00,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.45,0.00,0.00,0.00,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,8.00,0
0.00,0.00,0.1,0.00,0.2,0.1,0.00,0.00,0.00,0.00,0.00,2.04,0.2,0.1,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.2,0.00,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.091,0.00,0.00,0.00,0.00,2161.00,27.00,575.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,1.36,0.00,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.475,0.00,0.00,0.00,0.00,3478.00,11.00,80.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,1.66,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2018.00,12.00,107.00,0
0.00,0.00,0.31,0.00,1.04,0.1,0.00,0.00,0.00,0.00,0.00,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.2,0.00,0.00,0.00,0.00,0.00,0.41,0.2,0.52,0.2,0.2,0.2,0.2,0.2,0.41,0.2,0.2,0.2,0.1,1.57,0.1,0.2,0.00,0.41,0.1,0.1,0.1,0.00,0.00,0.1,0.067,0.523,0.016,0.00,0.016,0.033,2232.00,47.00,393.00,0
0.00,0.00,0.00,0.00,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.4,5.00,14.00,0
0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1333.00,3.00,16.00,0
0.00,0.00,0.28,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,1.4,0.84,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1426.00,7.00,97.00,0
0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.55,1.66,0.55,0.55,0.55,0.55,0.55,0.00,0.55,0.55,0.55,0.55,0.00,0.55,0.55,0.00,0.00,0.55,0.00,0.55,0.00,0.00,0.00,0.00,0.367,0.091,0.00,0.00,0.00,2117.00,12.00,108.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.86,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.295,0.00,0.00,0.00,0.00,3.26,42.00,75.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.218,0.218,0.00,0.054,0.00,0.00,2.16,9.00,108.00,0
0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.401,0.00,0.133,0.00,0.00,1565.00,4.00,36.00,0
0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.5,2.00,3.00,0
0.00,0.00,0.71,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.055,0.00,0.055,0.00,0.00,15333.00,54.00,138.00,0
0.00,0.00,0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.65,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.119,0.00,0.00,1272.00,6.00,42.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,5.3,40.00,53.00,0
0.00,0.00,0.00,0.00,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,1.96,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.348,0.00,0.00,1312.00,4.00,21.00,0
0.00,0.00,0.52,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.00,0.00,0.00,1.83,1.57,0.52,0.26,0.26,0.26,0.26,0.26,1.3,0.26,0.26,0.26,0.26,0.00,0.26,0.26,0.00,0.78,0.26,0.26,0.78,0.00,0.00,0.52,0.136,0.182,0.091,0.00,0.045,0.00,1823.00,13.00,155.00,0
0.00,0.00,0.62,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.00,0.00,0.00,1.57,1.57,0.31,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.31,0.00,0.31,0.00,0.00,0.94,0.00,0.00,0.62,0.00,0.00,0.62,0.164,0.109,0.109,0.00,0.054,0.00,1671.00,13.00,107.00,0
0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.31,0.00,0.00,0.00,0.63,0.63,0.00,0.63,0.00,0.63,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.588,0.00,0.00,0.00,0.00,3183.00,55.00,191.00,0
0.00,0.00,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.11,1.02,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.00,0.11,0.11,0.00,0.34,0.00,0.00,0.00,1.02,0.00,0.00,0.049,0.149,0.00,0.00,0.00,0.00,1637.00,18.00,511.00,0
0.00,0.00,0.71,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.71,0.00,0.00,0.71,0.00,0.125,0.062,0.00,0.062,0.00,1574.00,6.00,85.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,53.00,56.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,3.00,7.00,0
0.00,0.00,0.1,0.00,0.00,0.00,0.00,0.1,0.00,0.00,0.31,0.52,0.1,0.00,0.00,0.1,0.1,0.00,0.1,0.00,0.00,0.00,0.1,0.00,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.31,0.00,0.00,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,0.079,0.142,0.00,0.00,0.063,0.00,2542.00,26.00,605.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.4,0.00,0.00,0.00,0.00,0.7,0.00,1.4,0.00,1.4,0.00,0.00,0.00,0.00,0.00,0.7,0.00,0.00,0.00,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.267,0.066,0.00,0.00,0.00,17904.00,200.00,376.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1866.00,6.00,28.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.00,3.63,1.81,0.00,0.00,0.00,3.63,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2227.00,11.00,49.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.62,0.00,0.00,1.88,0.00,0.62,0.00,0.00,0.00,1.25,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.25,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.895,0.179,0.358,0.00,0.00,0.00,1712.00,13.00,149.00,0
0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,4.00,15.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8,0.00,0.00,0.00,0.00,0.8,0.00,0.00,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.265,0.00,1347.00,3.00,31.00,0
0.00,0.00,0.1,0.00,0.00,0.00,0.00,0.1,0.00,0.00,0.2,0.41,0.1,0.00,0.00,0.1,0.1,0.00,0.1,0.00,0.00,0.00,0.1,0.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.31,0.00,0.00,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1,0.074,0.134,0.00,0.00,0.059,0.00,2529.00,26.00,597.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,0.00,0.00,0.00,0.00,0.00,6.89,3.44,0.00,0.00,0.00,3.44,0.00,0.00,0.00,0.00,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.16,11.00,54.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.65,2.32,2.32,2.32,2.32,2.32,2.32,2.32,0.00,2.32,2.32,2.32,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.692,0.00,0.00,0.00,0.00,3312.00,11.00,53.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,4.72,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.78,0.78,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.268,0.00,0.00,0.00,0.00,2885.00,11.00,101.00,0
0.00,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.227,0.00,0.00,0.00,0.00,1647.00,7.00,28.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.61,0.00,1.22,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,0.00,0.00,0.412,0.00,0.00,0.00,0.00,2206.00,19.00,128.00,0
0.00,0.16,0.32,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.8,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,1.61,0.00,0.00,0.184,0.394,0.131,0.00,0.00,0.00,3666.00,20.00,506.00,0
1.12,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.204,0.00,0.00,1214.00,3.00,34.00,0
0.19,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.59,0.00,0.39,0.00,0.00,0.00,0.79,0.39,0.59,0.39,0.39,0.39,0.39,0.39,0.00,0.39,0.39,0.39,0.19,0.00,0.00,0.39,0.00,0.00,0.19,0.00,1.19,0.00,0.00,0.00,0.093,0.657,0.062,0.00,0.00,0.062,2156.00,13.00,207.00,0
0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,2.63,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.00,0.00,0.00,0.00,1.75,0.87,2.63,0.87,0.87,0.87,0.87,0.87,0.00,0.87,0.87,0.87,0.87,0.00,0.87,0.87,0.00,0.00,0.87,0.00,0.87,0.00,0.00,0.00,0.139,0.976,0.00,0.139,0.00,0.00,1767.00,12.00,76.00,0
0.00,0.00,0.6,0.00,0.00,0.00,0.00,3.04,0.00,0.00,0.00,0.6,0.00,0.00,0.00,0.6,0.00,0.00,0.6,0.00,1.21,0.00,0.00,0.00,1.21,1.82,0.00,0.6,0.00,0.6,0.00,0.00,0.00,0.00,0.6,0.6,1.21,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,3277.00,33.00,177.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,1.65,0.00,0.82,0.00,0.00,0.00,0.00,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.122,0.00,0.00,0.00,0.00,2111.00,19.00,76.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.12,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1722.00,7.00,31.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,2.2,0.00,0.73,0.00,0.00,0.00,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.111,0.223,0.00,1.76,6.00,88.00,0
0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,1.31,0.43,0.00,0.00,0.00,1.75,0.00,1.31,2.63,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.361,0.18,0.00,1.72,6.00,86.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1285.00,3.00,9.00,0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,1.16,0.00,0.00,0.00,0.00,0.391,0.00,0.00,0.00,0.00,1384.00,4.00,18.00,0
0.00,0.00,0.47,0.00,0.95,0.47,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.073,0.00,0.00,0.00,0.00,1884.00,8.00,98.00,0
